id,timestamp,value1,value2,value3,category,correlated_value1,correlated_value2
9,1577836800,-0.9984460432641331,1.0319897424573845,0.23369311004505477,D,-1.9204178835352295,-1.6313196032465571
69,1577840400,-2.0429228562953474,0.28891105188495203,0.21041491163926124,B,-4.130461056630271,-0.46164580209014044
95,1577844000,-0.039857039237180536,-0.18430060591428477,1.3785653159536604,D,-0.06305847485612262,0.5213269335768478
47,1577847600,0.7026905503946793,0.9320089813361607,-0.7341693430437803,C,1.3391660202337068,-1.2849666098663446
8,1577851200,-0.3471393891531483,-0.3604472040802992,0.3614536921565845,B,-0.6128754474302929,0.5097808521399305
39,1577854800,-1.521909545503356,-2.8758657735898767,-1.1927871123390514,A,-3.1812776774385076,4.280762893567894
41,1577858400,0.8190816608865361,-1.1015696206417438,0.3339509808611644,A,1.636985029080047,1.4737014687055665
1,1577862000,0.4098194401512423,1.4286392145204911,0.8604919482365212,A,0.7494015556930756,-1.9851162774373081
98,1577865600,0.44610676074730377,,-0.2182511822486362,D,0.8118210041035349,
61,1577869200,-1.5662854994225974,0.4632470458341595,-1.580118411964477,A,-3.058300789422874,-0.5834725399370863
28,1577872800,,-0.3179888588640408,1.0474470770108624,C,,0.26449735611200115
24,1577876400,-0.12492029217953346,0.5735603990605534,-0.061482121218361364,B,-0.37512982580562254,-0.8574038135694947
45,1577880000,0.8174722919686742,1.6977221867894945,-1.4072449957392017,B,1.5638378528948687,-2.5137321969138444
71,1577883600,-1.7443911591926804,0.859757184378772,0.2064784871385396,A,-3.435617607661503,-1.266530897726783
31,1577887200,-0.2955918952925303,1.5327008936349653,-0.5588860000929846,D,-0.48728110266092367,-2.3671611608741525
28,1577890800,0.06954122329764661,0.45812224697810816,0.6788815115399078,C,0.04624268243633023,-0.6938256813045619
41,1577894400,,0.3682636114143704,-0.5707917527133739,C,,-0.5350047168544372
87,1577898000,0.5323149748081563,0.6415536484345844,0.5305444158751906,D,0.9440493499352762,-0.8406291354823616
97,1577901600,-1.994917182861685,1.5455151017370936,0.29064925193168506,D,-4.009010135735681,-2.255310044983032
41,1577905200,0.2984200639387748,-1.094511603392633,0.2968357000740283,A,0.45913514984259607,1.50901635753865
11,1577908800,1.128238138792773,0.7200219296260294,-1.178231917645662,D,2.189343750280996,-1.1359093589649745
61,1577912400,-0.4806717188363092,,-0.2287587610942405,C,-0.9069164143570905,
41,1577916000,0.2654595104843079,-0.9413862204195224,-0.9749013909133255,B,0.25031074552148425,1.2719455457191908
25,1577919600,-0.43703324966379614,-1.2105889141007142,1.2058077825193607,D,-0.8735481093562367,1.7005956868786718
51,1577923200,-0.7379987600710879,,-0.20681497014805364,C,-1.4497254391812726,
42,1577926800,,0.16144827270159579,-0.41540696041323266,C,,-0.2819103670005851
39,1577930400,1.019929819700487,-0.44489797522513586,0.9267262478565398,C,2.0647137000520503,0.7946202143186356
91,1577934000,0.2275388312030961,-1.3402202601114332,-1.2158712806475087,C,0.30589753173933687,1.981824478353508
30,1577937600,1.8578148436948367,0.22690693584261445,0.8754386073874719,A,3.666788716491354,-0.2828012228363432
58,1577941200,-0.1528489955835031,0.29955664223012785,0.4747776740949642,C,-0.23765934914688855,-0.5003161687040195
43,1577944800,1.6155716442654398,1.5327458207248272,1.4592098508799378,C,3.0664405792551,-2.336175273304499
95,1577948400,0.5259290176351146,1.3583189299963394,1.2920994293052182,A,1.0597190196886337,-1.8762743340700547
25,1577952000,-0.6588695320583629,1.1648564521663263,-2.117100276245501,D,-1.3459381821304754,-1.6059230383000762
9,1577955600,0.015134520441516168,0.10038229182406641,-1.5294884476391155,C,-0.026347569858834057,-0.1447607188002478
32,1577959200,0.21977010065233324,-0.6118329757309267,0.568369937842286,C,0.4768640217137713,0.8280871259648143
85,1577962800,0.5731052764888657,0.07155710620611601,-1.0475488519751854,C,0.9963993326611807,-0.05835906277457248
61,1577966400,0.043398187143867686,0.4385935932981876,-1.2285863134606505,A,0.20598712042894923,-0.747701719180238
10,1577970000,-0.14796799028307825,-0.08705780892671679,-0.9840213248111472,A,-0.324025936304717,0.03861254092470977
96,1577973600,,1.5791537632173196,-1.1116612583913483,A,,-2.324043361836885
15,1577977200,0.40781924963809396,-0.5441828780913391,-0.2875090441009986,D,0.9786072988455061,0.7295173768974755
67,1577980800,-1.1978742626176448,1.1296442075344801,-0.6187259261262069,C,-2.421706520995036,-1.6727240682126103
23,1577984400,-0.056695202385318076,0.2827030951736676,-0.9477204114764666,C,-0.08255032077141841,-0.3546609857007005
20,1577988000,0.48512310219930166,-0.3357181432652036,-0.08759643752311222,A,0.7853913403471933,0.4315774343988211
87,1577991600,0.3945743683987506,-0.18502672753455057,1.6831635080566478,B,0.849383406204008,0.45870639575571437
9,1577995200,-0.328714104728883,0.5387998921649307,1.213454233302754,C,-0.5446057521794488,-0.5534438556185981
97,1577998800,1.0216802228464792,-0.965500845608869,0.31705326222694546,A,2.002944969188392,1.3459212689198556
100,1578002400,-1.115053875976485,0.055044555715267285,-0.16103247872420107,D,-2.1407611429075306,-0.09812889445221291
15,1578006000,-1.0025555795622412,,-0.21485462987029258,D,-2.030472904668685,
71,1578009600,0.22546915784497826,1.941318982712446,1.7711150606901152,B,0.5960049943052134,-3.009397960679944
54,1578013200,,0.3842525886849367,0.9383842567095987,D,,-0.39272460912603785
41,1578016800,1.1803860304333298,-0.883713643567245,-1.1645104114854081,B,2.5150944968811046,1.3755824766966738
20,1578020400,-0.9798684849680551,0.4053428078291602,-1.615549788180141,D,-2.1645072252128483,-0.5480809083370604
4,1578024000,2.140056606202121,-0.4813593947655884,0.5231922974946419,B,4.126294212609081,0.8138631104778773
85,1578027600,-0.12885115163901356,-0.1098003896967374,-0.8853524870128908,A,-0.08376015717933455,0.17824441259543863
4,1578031200,0.04064274980294968,1.3640785112328362,0.05217669899357394,C,0.01758073070987165,-1.9819737491743468
11,1578034800,0.8262648662988473,0.4874786833886631,0.7773089115860142,D,1.6665737564288554,-0.6030113638671666
52,1578038400,-0.6927695478295952,1.03282578154567,-1.0444275938479886,B,-1.4313076773230227,-1.6166243204694783
54,1578042000,-0.2349919621104787,0.022257912374057946,3.0234653754190113,C,-0.3803163915345303,0.10365245225868094
84,1578045600,0.4659184708591683,-0.07023615669763539,0.7720563017019131,C,1.0246456523929153,-0.033811715055332564
34,1578049200,-0.48815314193662745,0.7405173919370432,-1.6656283898821476,A,-1.0079299167248932,-1.1092371262814866
35,1578052800,1.6503410375079397,-0.2295828805636237,-0.6632438700460842,B,3.442527687463511,0.22161682974161898
68,1578056400,0.5377021584071499,-0.854807341065217,0.5764071446137383,D,1.0535941116701373,1.3090488747057567
29,1578060000,-0.3049140385243001,,0.67257003304206,B,-0.6509066143735875,
99,1578063600,0.8575671176399492,-2.145411300138056,-1.265535139493032,B,1.7108734246254793,3.2270731860048865
49,1578067200,2.2431394544156547,0.554521713964321,-2.1837412667794807,C,4.419851710010756,-1.0205327121668852
13,1578070800,-0.8858803935257886,,0.28488820967337053,A,-1.7823677411320746,
11,1578074400,0.5382015873794654,0.38388243568764235,-1.4809669709016513,D,1.0695096075062862,-0.6428220955319527
31,1578078000,0.44836586378543114,-0.07247422546486322,-0.4661175423442855,A,1.032832318618399,0.13429908160813311
35,1578081600,0.0694291913473485,0.5812577993902813,1.6559130411560998,D,0.1501542986455513,-0.6177729006370339
21,1578085200,,-0.4225602205097108,0.2880291399954714,A,,0.776171897956558
50,1578088800,0.46101141199200707,-0.6701418854978687,-0.6526365417104749,B,0.8542201577262739,1.013265766685885
77,1578092400,-0.07299401348646756,1.7243961375986823,0.5633603638417908,A,-0.2528092758783049,-2.632420510631235
68,1578096000,1.0758514994417205,0.8957260456065416,0.010887842051923271,C,2.1610388279766486,-1.2872214605047678
20,1578099600,-0.20746045495128196,0.10560027590779579,-1.2701377318313252,A,-0.27478992619231424,-0.025459657683155973
61,1578103200,-0.9133749158267146,-0.7460501724264886,-1.0089393345637747,A,-1.698577011046778,1.28886037860396
94,1578106800,-0.12634290495270747,,0.7716057280151739,A,0.06923251937947916,
52,1578110400,0.23887349705247324,0.27088257238602675,0.05911350865355002,B,0.30497911284037327,-0.4506102086541323
21,1578114000,-1.1596236611959203,0.2417401535068888,0.1659023755732203,C,-2.5203177045559837,-0.41817813699972284
52,1578117600,-0.9198889863187172,1.5781929135266166,-0.1850576197259986,C,-1.9480414812089175,-2.2850230827494102
69,1578121200,0.4567377168952124,2.0353669852802607,-0.18080413797497827,D,1.025293829551011,-3.0199091409363805
49,1578124800,-0.31539590244379934,-1.3916359393873843,-0.2594173498892359,C,-0.49233176155652203,2.030547903565477
26,1578128400,2.0814365795552385,-1.3662498577963946,-0.423040416960673,C,4.270171436310052,1.976088685184534
52,1578132000,1.6276831088594377,-0.7601069182983609,-1.2444759826514564,C,3.403949874846775,1.1099604692219787
17,1578135600,-1.14794927621172,0.053285531920934645,1.0120465937991947,B,-2.219167035483067,0.07860112681802345
87,1578139200,-1.7412545885260142,,0.6902624661092022,D,-3.4910396549716047,
100,1578142800,-0.8126116524568483,0.11081484445254142,0.4748971513150905,C,-1.6851973400674332,-0.14393782845103645
13,1578146400,-0.2707280741709232,0.09141428910318472,-1.0482117712349022,A,-0.5012992413756554,-0.06196734611420342
14,1578150000,-0.5330024095490613,,0.5356319804018805,D,-1.0928919455162098,
61,1578153600,-0.6955974760236946,-2.0765343392206415,-1.4749738948555005,D,-1.4780885559342256,3.117068863852869
54,1578157200,0.49050380105425606,0.519236690472959,0.6717187220789761,D,0.9046267723761567,-0.6138067279171674
76,1578160800,0.4156089966722272,0.11589097004412835,1.8372408111969403,A,0.7701562813655141,-0.15072871671944954
96,1578164400,-2.360054083510845,1.3533533647002167,-0.8127637178760065,D,-4.525436452649966,-2.0985033458626763
7,1578168000,-0.686952691665243,-0.9932322183924152,1.3165884019745102,D,-1.3384631051911524,1.6017753470212228
81,1578171600,1.4200820074809624,0.0864440803066161,-0.5288024057090205,A,2.6706779751705505,-0.08891573815541531
